AEW541_mse,AEW541_cor,Nilotinib_mse,Nilotinib_cor,17-AAG_mse,17-AAG_cor,PHA-665752_mse,PHA-665752_cor,Lapatinib_mse,Lapatinib_cor,Nutlin-3_mse,Nutlin-3_cor,AZD0530_mse,AZD0530_cor,PF2341066_mse,PF2341066_cor,L-685458_mse,L-685458_cor,ZD-6474_mse,ZD-6474_cor,Panobinostat_mse,Panobinostat_cor,Sorafenib_mse,Sorafenib_cor,Irinotecan_mse,Irinotecan_cor,Topotecan_mse,Topotecan_cor,LBW242_mse,LBW242_cor,PD-0325901_mse,PD-0325901_cor,PD-0332991_mse,PD-0332991_cor,Paclitaxel_mse,Paclitaxel_cor,AZD6244_mse,AZD6244_cor,PLX4720_mse,PLX4720_cor,RAF265_mse,RAF265_cor,TAE684_mse,TAE684_cor,TKI258_mse,TKI258_cor,Erlotinib_mse,Erlotinib_cor
0.34309294833526505,0.3214078830958948,0.7029772114965875,0.5074758188525225,0.9284758722418801,0.38230031362538897,0.2842554618382667,0.22675963224005227,0.2387904295408323,0.6082889078511221,0.2259272605149682,0.22694765038275547,0.6561079965044448,0.05029973545141629,0.20366830527077914,0.38266573588400465,0.29317341799264796,0.4132030784855321,0.5374664348040957,0.11250642804570775,0.43912845226293096,0.48194023534946784,0.2122002353046196,0.34990022055342607,0.8140353743635136,0.5339047471512782,1.075303922041547,0.5219800702831724,0.604804532079513,0.06967371217693484,1.5729869347872216,0.5797097446088394,0.2669203480107437,0.385123858486831,1.084270129010256,0.5096259507046377,1.2013265930685049,0.49199713295839637,0.3161423587435303,0.47347192645516173,0.46963869140355663,0.3262012440617076,0.6138708665538634,0.4401492632687014,0.25003293261603043,0.3115305951750806,0.36836070873830107,0.1992451731164236
0.30094242404704274,0.33732088967240165,0.8675253458333043,0.3786839771834402,0.9624691394017093,0.2266737591331367,0.2857811194816295,0.25804586091574644,0.2893011630901847,0.48588557181028885,0.18941888278086233,0.17695442440719922,0.83242085364476,0.21919124307930013,0.16939287130926972,0.4016354382674103,0.3107247837333436,0.3975670682230352,0.4613719680464434,0.30182596160576697,0.42844896041982766,0.5976962472556212,0.15723862104283676,0.62466914489409,0.6910766343364866,0.5565548326648696,1.1019354021743673,0.5609576269490588,0.5928637484277309,0.002940797702671505,1.438865919986889,0.5691580729832575,0.3066776337955076,0.43486859866915145,1.2472577451042737,0.5328144992593835,0.9944417942644016,0.5439971514631446,0.21507632640198104,0.566157608578565,0.5745829852083774,0.1801931483784576,0.6524780748586496,0.4398562203774382,0.2122793897454701,0.533232175312674,0.49251844398672195,0.3831490830807383
0.3393746529775043,0.3825772240011258,0.6192014841505042,0.5548369623294992,1.1384164124564102,0.2148763961837873,0.23700464782882935,0.2781068420728329,0.537656161959916,0.3029102769631256,0.2312408057228753,0.0033506846122480414,0.5950876179064177,0.19467974431884835,0.17005431714764033,0.41427085288245075,0.3788061787214028,0.4239514588097816,0.45527735550712184,0.3033790080180631,0.3391404861422414,0.6435026880107069,0.41111553307309395,0.17919328399261739,0.6013228986472973,0.7113806912174999,1.0864648141328206,0.4899581908739682,0.6481318825681095,-0.032857916548700135,1.462710719361401,0.5914890617283455,0.4330317067091265,0.4529640643767914,1.1509214372863246,0.5492251240271153,1.5276902847803757,0.41078652772896235,0.26435602638186595,0.6508596299420063,0.6228125066801887,0.23809856576087873,0.6072994399584616,0.21288404252448143,0.2657475629627911,0.3078976189157734,0.34556714545029993,0.24370280005947179
0.3160510046961026,0.2719343162318163,0.30809239626800083,0.6002949446484778,1.079910491946154,0.38624777582552056,0.3026386123442405,0.18014736061637482,0.30016709567335215,0.5388809933121353,0.23362840716877842,0.029875908793113505,0.6499109820280262,0.21149578361400898,0.30381511007059964,0.4257397656401287,0.24198855165937966,0.371824567135284,0.6052716459013564,0.18121414039185763,0.4634321874801724,0.5789886136918334,0.4164312471821973,0.3111260341349295,0.7147212744486487,0.6397710387635757,0.9976536930520086,0.5498827010714593,0.4945304287971868,-0.0009934470583163274,1.4582882017117937,0.4184936502304098,0.25866820442955346,0.4167132503077631,1.417355772165812,0.4508160079638189,1.2905581078190513,0.4321339402301703,0.31235188259989694,0.4463762131366879,0.5167346636457358,0.2785135877881225,0.835907030666359,0.3325171302299214,0.4059357323920738,0.3065274835811968,0.30775799882326815,0.3744485031241163
0.34438504124209396,0.29121375151972645,0.3670693634807963,0.35340985191038393,0.9525912581427349,0.34597488039145,0.25759366774898473,0.314784686361811,0.5807901212354156,0.42577038816320284,0.2779348818983327,0.09896295565638323,0.6543155300975424,0.15765669647626654,0.2222803929104376,0.4714815982385614,0.23234876944699961,0.4359929302226712,0.5493459193714609,0.19479999786244484,0.41412080291379305,0.5925286343058478,0.1946617001155708,0.3937438148009295,0.7015255671797297,0.7016149210683666,1.1977609323552134,0.5157791365247077,0.5306539021326883,0.010125195756334672,1.686999210493171,0.47113534582210015,0.36370258660806576,0.3705287320323618,1.0659119998205127,0.5105585171308269,0.9874471557464273,0.26711171126260475,0.1732378686448609,0.48002467073376043,0.5031089080434622,0.2656027600713654,0.4930592844643847,0.5295370282689431,0.32119383568998927,0.2550373188136406,0.23546223181007397,0.33583368209065406
0.4264529554214188,0.06798366889606272,0.3430180872192251,0.5276434732076255,0.9603069210948718,0.3952938096503582,0.2576899780669485,0.4311160851440305,0.34038373924690707,0.4687243904508696,0.17203618456677566,0.17983509907742945,0.7052261261360451,0.12248898011453453,0.2669588668180212,0.3839130420059743,0.1632902308960441,0.5587413480512369,0.5360411605067913,-0.02625664697655533,0.38252740991810363,0.6756627076999833,0.23277127641179446,0.24323519473869087,0.7227817117824326,0.5415285629188019,1.0934533913957865,0.5473039085248116,0.6251368482576113,0.008308485354399925,1.8193445862864621,0.5508364738405617,0.24604762157830976,0.5211470551294348,1.1973339059461539,0.39871441180723366,0.885620045665564,0.4163563055262463,0.24839371200828103,0.3222186014835679,0.42446559257264155,0.24346581365609757,0.5830157847699915,0.3691573564584085,0.2095315075887906,0.3210124916201976,0.5707548219739925,0.0691555694682661
0.37502341368418796,0.32556118246928206,0.6855125413384721,0.6008190242253909,1.2287160026307693,0.23333943072494387,0.27811980272768183,0.3218327972654682,0.4474989020585798,0.39929999597851223,0.18080468032787872,0.2587786623301267,0.4711175493533989,0.32600836508441433,0.34998873900836475,0.2935215249443235,0.2796344352273021,0.4607724022283658,0.4824195171335305,0.3859787451168457,0.4353880837318965,0.5580017127055397,0.2005737560434375,0.45509596818855064,0.830379403672973,0.5375396382560567,1.2356929674166492,0.4674023687809786,0.6373643635880443,0.1401758725734646,1.6907066488037863,0.49175173425707547,0.2594849404576317,0.5143358991495993,1.580069506491453,0.5775525877983952,1.0412436676111283,0.489980661416183,0.24909668284739062,0.31452951337567536,0.4354424888038396,0.4018622494355142,0.7184145554962904,0.4818869829423085,0.28424664918674697,0.3325953723640381,0.3453422915325745,0.39939157802424274
0.35838529645949563,0.36503147987991885,0.6317811002094,0.5010630774907577,0.9772221715042736,0.2483941484756863,0.30332891945440454,0.1265597560089683,0.4061532501180085,0.44434440018334537,0.2724655682102745,0.2638043496413916,0.5111178361548512,0.286213755662436,0.41928989503111114,0.4580277636842975,0.3459190624067546,0.3700621638256863,0.5139677230587565,0.19017278093381942,0.42857884830948284,0.5602312199973253,0.22358715772846902,0.33099818807332937,0.8837714739756758,0.4529906746245042,1.1097469268780855,0.5477964824685163,0.3452768620225164,0.24693854685249042,1.4637963769222793,0.5801505133052813,0.36397077107358017,0.45468145232487467,1.6780397453529916,0.3247491262202052,0.8638151000653759,0.5334099369278541,0.453672504895322,0.4543929874702583,0.6217064609306888,0.3349194218139193,0.609675044944188,0.44995156483563503,0.32742594906812794,0.2660254292004118,0.37971642344788903,0.21399586407997562
0.32068142689121376,0.27930883887321106,0.7352709181221546,0.2709866349181022,1.056069108391453,0.32502645450290446,0.25931990959997975,0.1751133661193479,0.31398077144638115,0.4077650990081921,0.1981980442963365,0.14488973806246333,0.7114951774891307,0.07838882781889774,0.32752361119773293,0.47963007370479893,0.1891309600735519,0.5613071394221916,0.6104640455844869,0.152636983621142,0.4901504876594828,0.50337229136157,0.45834207406347294,0.37435060988408314,0.8554836146189189,0.600761207288188,1.1700630434452308,0.6592209594287911,0.7558447850742475,-0.008664236396522909,1.9437515402897867,0.4934114278454655,0.2939458451592913,0.3800616109268597,1.3963363158777777,0.5665008196079497,0.8836782334511625,0.5928347596788268,0.3074638591820424,0.40411613732979135,0.5128576722578773,0.29001916439917236,0.6083556154162308,0.280492406275811,0.26667652118315816,0.39213235671201324,0.3539697199179684,0.2749878025575776
0.33496612272778625,0.09153481883206831,1.0044589416008989,0.3670756900093169,1.0208868661820512,0.3092374468246005,0.3355741891098178,0.33319034289703237,0.40529374064547297,0.2940622704674792,0.30333730274798765,0.04075497961924483,0.6810458712671709,0.21239748152832602,0.2007571285851617,0.34889989205484007,0.2790246960775881,0.4462649783092526,0.5232110008476522,0.2512473076952509,0.4399409171551725,0.6283518798204103,0.2800572731121141,0.02670625681882874,0.6228231936675676,0.7384585013931636,1.1053993031516582,0.49904051462993954,0.6285167617037968,-0.05066805627488099,1.4631420278317666,0.5938986286420637,0.4662843206359547,0.39706473150290744,1.8767724541615385,0.33755563354350065,1.1834754144557948,0.506837746434676,0.24744404779933196,0.4190128927234003,0.5697621375222641,0.28249639664187065,0.7390271200800683,0.27874225496696814,0.32634218579224816,0.3217669223982976,0.4171448405300061,0.4548907197924776
0.39023606752777784,0.3003526856128409,0.7210073193898445,0.4591011561150357,0.9763673913777777,0.2671469813904159,0.3493637246405829,0.155141804124106,0.5217091452989681,0.5303498733140024,0.267667755549922,0.16378747027576304,0.6911916966239975,0.15180934778810293,0.3043109499896899,0.4141830905366237,0.33342773456490943,0.3705907204713913,0.5222280919658348,0.24502457263408192,0.4734681330586206,0.6351252903368418,0.27116725612927056,0.36850825392593484,0.8098930469797296,0.6210637244555985,1.2177476075893507,0.39444229552999555,0.5622164852354938,-0.04461854524775532,1.5275988456818694,0.5426180825185797,0.3374507925688497,0.4163389215047435,1.4476931284034191,0.4213703138730574,0.824511295274735,0.4678512108987518,0.44969577669506294,0.28153535592715095,0.5573526190697641,0.26431132585192446,0.6048039578443076,0.3851299224886317,0.30845219127774076,0.30148060582023495,0.33848867253811615,0.4177503817686318
0.34459800514403416,0.134005528957972,0.6330489086476611,0.5820640645434842,0.9809405391649575,0.32069563724747796,0.30433969979731185,0.061164438426914054,0.4283979254724514,0.3295376616742321,0.24005730305683626,0.19110056342999315,0.66076704438907,0.13993503103408092,0.24076449475221404,0.39004907597469046,0.14905124004071518,0.6158155499205129,0.4577335228942609,0.27008188009579465,0.37978752438793095,0.5940220753496558,0.32216502471660946,0.46094244751790137,0.8788419202378381,0.6299946839071507,1.2924828437082392,0.5183619397773996,0.6533042285211409,-0.060436552893694075,1.564316432159828,0.5195405973134787,0.25673519214637597,0.5039361235681777,1.0658833973837607,0.4744291863535022,1.076223105284051,0.39857670528131806,0.2560996198794458,0.5429688792938671,0.5123736131548113,0.3077806315016597,0.6041603512280599,0.25647888833600013,0.4598368999768858,0.25037895149977424,0.35765306781460393,0.3442925740131774
0.3687637924334787,0.2968289758029584,0.49930824740325314,0.20238237476294205,0.9270484602589742,0.3217685650133147,0.3978162365226521,0.18325292280742658,0.3088725128411104,0.27236438386558615,0.29269553418053323,0.14689936313422317,0.5365800007402076,0.24476974286791886,0.22239496370280887,0.38734234454979055,0.33441664021268946,0.3653447049017875,0.5000816126074261,0.20699207901285982,0.46261092076810334,0.4998453701521705,0.3367508847120731,0.4790359533455701,1.02373933982027,0.5407587003666587,1.3677947803777262,0.3807246185880069,0.46325301901885824,-0.012658801000932841,1.666427709275455,0.4958433956370326,0.39886573531716474,0.47298006520656155,1.4129074132675217,0.4400169714948398,0.9300659433120768,0.4900745118117099,0.25861780384636524,0.3064190444067958,0.5727301121770849,0.23951717427598343,0.5960110341393418,0.3008720676252817,0.25067871768202804,0.44966540142611383,0.36777253256369913,0.26599766496619787
0.3072846307692992,0.3772946380306283,0.41945329195659825,0.3119809294152008,1.1552060707957263,0.15708925068491933,0.37640434459866257,0.14897346120359278,0.2535315271809771,0.42025584427193485,0.17563555656090593,0.10393522771778345,0.6572636855208829,0.022964699295462042,0.2218948098444099,0.34018289658450596,0.2642987602346829,0.44309897093244016,0.5551666986380956,0.08803962246214349,0.40260280633103446,0.5406128472889783,0.41016908705242217,0.22448405778730027,0.6734745667108107,0.6597350140582359,1.2062064549042737,0.5434909485143433,0.6453522220695294,0.01047455319063436,1.5431690356547454,0.4002719051774695,0.45764969223542373,0.3676160969232001,1.56183616507094,0.45500621624523246,1.0314090719441196,0.5068591267089002,0.4501092983641755,0.16067285163908376,0.7207447261367925,-0.018268600474818836,0.6415417694918889,0.25724253506390293,0.26472351565396085,0.291792204918932,0.3493876935108325,0.4070172454041465
0.5034716845949059,0.18493456775763298,0.36282468006649077,0.24009218725426584,0.9171442800179488,0.2669652019645637,0.27444499682871115,0.24324943356032336,0.3687287732500726,0.5625495397345093,0.21794985755206217,0.06517249652122181,0.5442120999615861,0.17669161778285952,0.386117411577295,0.4977961981785936,0.250436204173716,0.426014762552756,0.5665209732230782,0.03306168366234679,0.3766579738551725,0.5796206673371536,0.2028301353068733,0.40684293492825124,1.0278599742878378,0.538747735612536,0.9368938534943418,0.572586904927957,0.4835650508942178,0.03568729864929781,1.320065384816506,0.6571628040090077,0.3847669790177396,0.35525846109307185,1.0884078318068378,0.4359785568886556,1.1820148077720085,0.386991795227425,0.3154220230398237,0.415884396652307,0.5330339796779999,0.12477601684189402,0.6375633220876838,0.3450822817632113,0.34945587240193615,0.22131810889378026,0.29451658365755606,0.2738135590388955
0.32890056149102564,0.29666597770234254,0.47667852848251174,0.0980960039561866,1.0230062297675213,0.27121991339187884,0.22337760455939806,0.4114726813438406,0.36837423632404076,0.5222133449866735,0.2329209651507186,0.17729730703227556,0.6161259088610941,0.09129982266101183,0.4249816333199261,0.28112229199982763,0.24756211335804254,0.13211540321889048,0.4634564379599391,0.2664812410833187,0.32913733275517243,0.6207720605392829,0.21148914170265248,0.4453802337541827,1.0121788329959458,0.4679421900872526,1.129652474567111,0.597277124597572,0.38577297181296766,0.015156881161604924,1.726294580133503,0.44996986681648204,0.24397518953929143,0.5639032487680802,1.6854701081658119,0.46813881576789007,1.0027809330624615,0.5272624920903944,0.32197250169377956,0.4118979654604507,0.5038824265447454,0.11252245883754616,0.689043790277829,0.3444746541349437,0.26776527020407814,0.18046430323899695,0.22713677960170775,0.48770845759933995
0.3285403942749232,0.30728744892483023,0.5950270900835464,0.5577361493842866,1.0426902934683762,0.21770699997979528,0.28226504644433814,0.2897714367944956,0.3832800276888705,0.5246923850956063,0.20624331865061116,0.06092196869960115,0.7354633380388962,0.253594508815954,0.37070795870104273,0.377964039761414,0.23637287267925394,0.41738032719312423,0.5275770168910957,0.26979663794543224,0.33420538907844827,0.6508962540758491,0.2180962676943354,0.40263239860133765,0.7128292999175676,0.5656453964094602,1.1153837570526413,0.512192685764887,0.6348619581164082,0.021978490007954054,1.9280909336838399,0.4307248840233493,0.2854751291856005,0.43661059288141696,1.3076712391743588,0.45208172842152244,1.0200985394451112,0.4646293505994104,0.3272754994622642,0.4577209534649578,0.5745649900993302,0.21572020989892188,0.5571364710097266,0.32408040843239877,0.41700490129039747,0.3701346022677559,0.41443061637860407,0.2579865493693274
0.29849733062929057,0.0545410755526707,0.3920360172215464,0.3792732614926695,0.9293984954230766,0.27963458027157234,0.2750383798934723,0.3430908166143251,0.4653264579102137,0.2949770285006694,0.2155900083172051,0.11165743778877521,0.708068922081847,0.019533057304484444,0.30279958801191215,0.391670762828385,0.2663862535764766,0.4229673498154399,0.42606149093170426,0.23027898140952377,0.39016535606982744,0.5969753468739906,0.19702984813015967,0.29201782842731633,0.8425665627445947,0.6304751383050301,0.9534351290813504,0.5589277986142894,0.3512911031854717,0.31979449764708345,1.4202295844603845,0.6060429285433432,0.40444876940194774,0.31258138675329494,1.4322398333076922,0.4706535301698112,1.2394663309855214,0.362424023743815,0.3998223516067415,0.2939547881174472,0.527871806371198,0.31549519690495503,0.5397762117441539,0.3495491638187534,0.2877334571401833,0.2446722309889172,0.43314406982100595,0.37413185093190743
0.24878423856430767,0.2584361813270537,0.35932965094367963,0.1479365309319932,1.1169668314350427,0.2646945911650078,0.23051304440493162,0.19229922009701955,0.477286997012268,0.29136016848958035,0.27291397367856407,-0.011765909149192148,0.4930535087522247,0.17998404272670387,0.37252365004996574,0.32680700505017707,0.3037882123428983,0.3136642169230141,0.5979202292957653,0.0525962075616156,0.49097821996293106,0.6168418021373162,0.19747039492646765,0.1505921572523546,0.7709046658202705,0.6253253084752859,0.9520919384356582,0.5584561920761321,0.519807247421889,0.1253588070446755,1.5205432695315007,0.6147770346555712,0.2692821616793858,0.39081379333537275,1.266140044836752,0.44403799493799734,1.085144552778983,0.5024338656764205,0.31405888477570076,0.4372091055845085,0.5867113663065378,0.25650500312785673,0.7020184108823161,0.24153028535818954,0.24006599723521488,0.34775860884966225,0.422164397634628,0.23517494807982645
0.3048916394225471,0.1768424023928621,0.3812297086345612,0.7017241666341357,0.9247833404205129,0.29705209609010297,0.2369858177997774,0.3588932027748637,0.47050439197819843,0.31849488419821537,0.22084629775948453,0.12294707086779881,0.5777955516197751,0.331999646472375,0.1757316658636622,0.5741156859393408,0.21576688823256593,0.5708619705650939,0.5230026406254434,0.22257836418098528,0.3731771294939655,0.6080660594436968,0.352752680403831,0.4187134306936065,0.6218332597486488,0.6897826489919521,1.259315236239351,0.5237040950683318,0.527784156716673,0.1511776766577629,1.6860858473494786,0.5190129296357341,0.28371569376052835,0.3393526072235709,1.1118024648769231,0.506220340693133,0.7919795968755128,0.4922056681980653,0.3765308112073265,0.39500075102218435,0.4439438752587076,0.3021243649107311,0.5485103610349231,0.318500241304404,0.26231749140363153,0.29868747996824485,0.44535220010536064,0.41153559571616893
